kgcid,groupname,country,year,relative_size,size,religion_1,religion_2
422,Baluchis,Pakistan,2006,0.03,4920679,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2007,0.03,5034243,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2008,0.03,5149470,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2009,0.02,5265768,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2010,0.02,5382739,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2011,0.02,5500205,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2012,0.02,5618404,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2013,0.02,5737824,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2014,0.02,5859150,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2015,0.02,5982809,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2016,0.02,6108941,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2017,0.02,6237186,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2018,0.02,6366849,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2019,0.02,6496960,Sunni Muslim,Hindu
422,Baluchis,Pakistan,2020,0.02,6626770,Sunni Muslim,Hindu
423,Pashtuns (Pathans),Pakistan,1960,0.58,1799548,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1961,0.56,1842609,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1962,0.55,1887955,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1963,0.54,1935492,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1964,0.52,1985105,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1965,0.51,2036719,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1966,0.5,2090407,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1967,0.48,2146231,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1968,0.47,2204108,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1969,0.46,2263926,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1970,0.45,2325682,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1971,0.44,2389379,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1972,0.42,9207297,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1973,0.41,9464911,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1974,0.4,9735899,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1975,0.39,10022531,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1976,0.38,10325149,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1977,0.37,10643725,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1978,0.36,10979588,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1979,0.34,11334169,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1980,0.33,11708152,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1981,0.32,12102069,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1982,0.31,12514740,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1983,0.3,12942890,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1984,0.29,13382056,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1985,0.28,13828726,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1986,0.27,14282306,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1987,0.26,14742864,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1988,0.26,15208440,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1989,0.25,15676931,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1990,0.24,16147188,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1991,0.23,16616798,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1992,0.23,17086669,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1993,0.22,17563002,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1994,0.22,18054415,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1995,0.21,18566525,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1996,0.2,19102394,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1997,0.2,19658615,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1998,0.19,20226485,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,1999,0.19,20793694,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2000,0.18,21351537,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2001,0.18,21896761,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2002,0.17,22432454,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2003,0.17,22964006,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2004,0.16,23499705,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2005,0.16,24045601,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2006,0.16,24603394,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2007,0.15,25171216,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2008,0.15,25747348,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2009,0.15,26328842,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2010,0.14,26913696,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2011,0.14,27501025,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2012,0.14,28092019,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2013,0.14,28689120,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2014,0.13,29295752,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2015,0.13,29914043,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2016,0.13,30544703,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2017,0.13,31185932,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2018,0.12,31834243,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2019,0.12,32484798,Sunni Muslim,Shia Muslim
423,Pashtuns (Pathans),Pakistan,2020,0.12,33133850,Sunni Muslim,Shia Muslim
424,Moros,Philippines,1968,0.13,1723555,Sunni Muslim,
424,Moros,Philippines,1969,0.13,1774102,Sunni Muslim,
424,Moros,Philippines,1970,0.13,1825983,Sunni Muslim,
424,Moros,Philippines,1971,0.12,1879334,Sunni Muslim,
424,Moros,Philippines,1972,0.12,1934093,Sunni Muslim,
424,Moros,Philippines,1973,0.12,1990161,Sunni Muslim,
424,Moros,Philippines,1974,0.11,2047357,Sunni Muslim,
424,Moros,Philippines,1975,0.11,2105573,Sunni Muslim,
424,Moros,Philippines,1976,0.11,2164780,Sunni Muslim,
424,Moros,Philippines,1977,0.1,2225100,Sunni Muslim,
424,Moros,Philippines,1978,0.1,2286763,Sunni Muslim,
424,Moros,Philippines,1979,0.1,2350072,Sunni Muslim,
424,Moros,Philippines,1980,0.1,2415245,Sunni Muslim,
424,Moros,Philippines,1981,0.09,2482314,Sunni Muslim,
424,Moros,Philippines,1982,0.09,2551202,Sunni Muslim,
424,Moros,Philippines,1983,0.09,2621854,Sunni Muslim,
424,Moros,Philippines,1984,0.09,2694179,Sunni Muslim,
424,Moros,Philippines,1985,0.08,2768068,Sunni Muslim,
424,Moros,Philippines,1986,0.08,2843523,Sunni Muslim,
424,Moros,Philippines,1987,0.08,2920456,Sunni Muslim,
424,Moros,Philippines,1988,0.08,2998545,Sunni Muslim,
424,Moros,Philippines,1989,0.07,3077379,Sunni Muslim,
424,Moros,Philippines,1990,0.07,3156654,Sunni Muslim,
424,Moros,Philippines,1991,0.07,3236194,Sunni Muslim,
424,Moros,Philippines,1992,0.07,3316026,Sunni Muslim,
424,Moros,Philippines,1993,0.07,3396289,Sunni Muslim,
424,Moros,Philippines,1994,0.07,3477223,Sunni Muslim,
424,Moros,Philippines,1995,0.06,3558988,Sunni Muslim,
424,Moros,Philippines,1996,0.06,3641489,Sunni Muslim,
424,Moros,Philippines,1997,0.06,3724575,Sunni Muslim,
424,Moros,Philippines,1998,0.06,3808272,Sunni Muslim,
424,Moros,Philippines,1999,0.06,3892622,Sunni Muslim,
424,Moros,Philippines,2000,0.06,3977580,Sunni Muslim,
424,Moros,Philippines,2001,0.06,4063316,Sunni Muslim,
424,Moros,Philippines,2002,0.06,4149628,Sunni Muslim,
424,Moros,Philippines,2003,0.05,4235650,Sunni Muslim,
424,Moros,Philippines,2004,0.05,4320238,Sunni Muslim,
424,Moros,Philippines,2005,0.05,4402639,Sunni Muslim,
424,Moros,Philippines,2006,0.05,4482322,Sunni Muslim,
424,Moros,Philippines,2007,0.05,4559680,Sunni Muslim,
424,Moros,Philippines,2008,0.05,4636000,Sunni Muslim,
424,Moros,Philippines,2009,0.05,4713122,Sunni Muslim,
424,Moros,Philippines,2010,0.05,4792306,Sunni Muslim,
424,Moros,Philippines,2011,0.05,4874072,Sunni Muslim,
424,Moros,Philippines,2012,0.05,4957845,Sunni Muslim,
424,Moros,Philippines,2013,0.05,5042449,Sunni Muslim,
424,Moros,Philippines,2014,0.04,5126170,Sunni Muslim,
424,Moros,Philippines,2015,0.04,5207774,Sunni Muslim,
424,Moros,Philippines,2016,0.04,5286854,Sunni Muslim,
424,Moros,Philippines,2017,0.04,5363819,Sunni Muslim,
424,Moros,Philippines,2018,0.04,5439221,Sunni Muslim,
424,Moros,Philippines,2019,0.04,5513948,Sunni Muslim,
424,Moros,Philippines,2020,0.04,5588635,Sunni Muslim,
425,Magyars (Hungarians),Romania,1989,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1990,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1991,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1992,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1993,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1994,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1995,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1996,0.06,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1997,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1998,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,1999,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2000,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2001,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2002,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2003,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2004,0.07,1475466,Christian,Catholic
425,Magyars (Hungarians),Romania,2005,0.07,1473778,Christian,Catholic
425,Magyars (Hungarians),Romania,2006,0.07,1472034,Christian,Catholic
425,Magyars (Hungarians),Romania,2007,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2008,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2009,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2010,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2011,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2012,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2013,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2014,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2015,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2016,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2017,0.07,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2018,0.08,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2019,0.08,1473759,Christian,Catholic
425,Magyars (Hungarians),Romania,2020,0.08,1473759,Christian,Catholic
426,Lezgins,Russia,1991,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1992,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1993,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1994,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1995,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1996,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1997,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1998,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,1999,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,2000,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,2001,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,2002,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,2003,0,400796,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,2004,0,401821,Sunni Muslim,Shia Muslim
426,Lezgins,Russia,2005,0,399772,Sunni Muslim,Shia Muslim
427,Puntland Darods,Somalia,1960,,,Sunni Muslim,
427,Puntland Darods,Somalia,1961,,,Sunni Muslim,
427,Puntland Darods,Somalia,1962,,,Sunni Muslim,
427,Puntland Darods,Somalia,1963,,,Sunni Muslim,
427,Puntland Darods,Somalia,1964,,,Sunni Muslim,
427,Puntland Darods,Somalia,1965,,,Sunni Muslim,
427,Puntland Darods,Somalia,1966,,,Sunni Muslim,
427,Puntland Darods,Somalia,1967,,,Sunni Muslim,
427,Puntland Darods,Somalia,1968,,,Sunni Muslim,
427,Puntland Darods,Somalia,1969,,,Sunni Muslim,
427,Puntland Darods,Somalia,1970,,,Sunni Muslim,
427,Puntland Darods,Somalia,1971,,,Sunni Muslim,
427,Puntland Darods,Somalia,1972,,,Sunni Muslim,
427,Puntland Darods,Somalia,1973,,,Sunni Muslim,
427,Puntland Darods,Somalia,1974,,,Sunni Muslim,
427,Puntland Darods,Somalia,1975,,,Sunni Muslim,
427,Puntland Darods,Somalia,1976,,,Sunni Muslim,
427,Puntland Darods,Somalia,1977,,,Sunni Muslim,
427,Puntland Darods,Somalia,1978,,,Sunni Muslim,
427,Puntland Darods,Somalia,1979,,,Sunni Muslim,
427,Puntland Darods,Somalia,1980,,,Sunni Muslim,
427,Puntland Darods,Somalia,1981,,,Sunni Muslim,
427,Puntland Darods,Somalia,1982,,,Sunni Muslim,
427,Puntland Darods,Somalia,1983,,,Sunni Muslim,
427,Puntland Darods,Somalia,1984,,,Sunni Muslim,
427,Puntland Darods,Somalia,1985,,,Sunni Muslim,
427,Puntland Darods,Somalia,1986,,,Sunni Muslim,
427,Puntland Darods,Somalia,1987,,,Sunni Muslim,
427,Puntland Darods,Somalia,1988,,,Sunni Muslim,
427,Puntland Darods,Somalia,1989,,,Sunni Muslim,
427,Puntland Darods,Somalia,1990,,,Sunni Muslim,
427,Puntland Darods,Somalia,1991,,,Sunni Muslim,
427,Puntland Darods,Somalia,1992,,,Sunni Muslim,
427,Puntland Darods,Somalia,1993,,,Sunni Muslim,
427,Puntland Darods,Somalia,1994,,,Sunni Muslim,
427,Puntland Darods,Somalia,1995,,,Sunni Muslim,
427,Puntland Darods,Somalia,1996,,,Sunni Muslim,
427,Puntland Darods,Somalia,1997,,,Sunni Muslim,
427,Puntland Darods,Somalia,1998,,,Sunni Muslim,
427,Puntland Darods,Somalia,1999,,,Sunni Muslim,
427,Puntland Darods,Somalia,2000,,,Sunni Muslim,
427,Puntland Darods,Somalia,2001,,,Sunni Muslim,
427,Puntland Darods,Somalia,2002,,,Sunni Muslim,
427,Puntland Darods,Somalia,2003,,,Sunni Muslim,
427,Puntland Darods,Somalia,2004,,,Sunni Muslim,
427,Puntland Darods,Somalia,2005,,,Sunni Muslim,
427,Puntland Darods,Somalia,2006,,,Sunni Muslim,
427,Puntland Darods,Somalia,2007,,,Sunni Muslim,
427,Puntland Darods,Somalia,2008,,,Sunni Muslim,
427,Puntland Darods,Somalia,2009,,,Sunni Muslim,
427,Puntland Darods,Somalia,2010,,,Sunni Muslim,
427,Puntland Darods,Somalia,2011,,,Sunni Muslim,
427,Puntland Darods,Somalia,2012,,,Sunni Muslim,
427,Puntland Darods,Somalia,2013,,,Sunni Muslim,
427,Puntland Darods,Somalia,2014,,,Sunni Muslim,
427,Puntland Darods,Somalia,2015,,,Sunni Muslim,
427,Puntland Darods,Somalia,2016,,,Sunni Muslim,
427,Puntland Darods,Somalia,2017,,,Sunni Muslim,
427,Puntland Darods,Somalia,2018,,,Sunni Muslim,
427,Puntland Darods,Somalia,2019,,,Sunni Muslim,
427,Puntland Darods,Somalia,2020,,,Sunni Muslim,
428,Basques,Spain,1960,0.06,1641730,Catholic,
428,Basques,Spain,1961,0.06,1659401,Catholic,
428,Basques,Spain,1962,0.06,1678076,Catholic,
428,Basques,Spain,1963,0.06,1697369,Catholic,
428,Basques,Spain,1964,0.06,1716765,Catholic,
428,Basques,Spain,1965,0.05,1735898,Catholic,
428,Basques,Spain,1966,0.05,1754549,Catholic,
428,Basques,Spain,1967,0.05,1772830,Catholic,
428,Basques,Spain,1968,0.05,1791114,Catholic,
428,Basques,Spain,1969,0.05,1809955,Catholic,
428,Basques,Spain,1970,0.05,1829722,Catholic,
428,Basques,Spain,1971,0.05,1850443,Catholic,
428,Basques,Spain,1972,0.05,1871869,Catholic,
428,Basques,Spain,1973,0.05,1893749,Catholic,
428,Basques,Spain,1974,0.05,1915727,Catholic,
428,Basques,Spain,1975,0.05,1937477,Catholic,
428,Basques,Spain,1976,0.05,1958944,Catholic,
428,Basques,Spain,1977,0.05,1980006,Catholic,
428,Basques,Spain,1978,0.05,2000182,Catholic,
428,Basques,Spain,1979,0.05,2018888,Catholic,
428,Basques,Spain,1980,0.05,2035703,Catholic,
428,Basques,Spain,1981,0.05,2050486,Catholic,
428,Basques,Spain,1982,0.05,2063323,Catholic,
428,Basques,Spain,1983,0.05,2074318,Catholic,
428,Basques,Spain,1984,0.05,2083682,Catholic,
428,Basques,Spain,1985,0.05,2091629,Catholic,
428,Basques,Spain,1986,0.05,2098204,Catholic,
428,Basques,Spain,1987,0.05,2103542,Catholic,
428,Basques,Spain,1988,0.05,2108089,Catholic,
428,Basques,Spain,1989,0.05,2112402,Catholic,
428,Basques,Spain,1990,0.05,2116936,Catholic,
428,Basques,Spain,1991,0.04,2122150,Catholic,
428,Basques,Spain,1992,0.04,2128186,Catholic,
428,Basques,Spain,1993,0.04,2134821,Catholic,
428,Basques,Spain,1994,0.04,2141644,Catholic,
428,Basques,Spain,1995,0.04,2148520,Catholic,
428,Basques,Spain,1996,0.04,2155084,Catholic,
428,Basques,Spain,1997,0.04,2161905,Catholic,
428,Basques,Spain,1998,0.04,2170884,Catholic,
428,Basques,Spain,1999,0.04,2184541,Catholic,
428,Basques,Spain,2000,0.04,2204536,Catholic,
428,Basques,Spain,2001,0.04,2231249,Catholic,
428,Basques,Spain,2002,0.04,2263658,Catholic,
428,Basques,Spain,2003,0.04,2300209,Catholic,
428,Basques,Spain,2004,0.04,2338651,Catholic,
428,Basques,Spain,2005,0.04,2377032,Catholic,
428,Basques,Spain,2006,0.04,2415342,Catholic,
428,Basques,Spain,2007,0.04,2453170,Catholic,
428,Basques,Spain,2008,0.04,2487716,Catholic,
428,Basques,Spain,2009,0.04,2515513,Catholic,
428,Basques,Spain,2010,0.04,2534275,Catholic,
428,Basques,Spain,2011,0.04,2542549,Catholic,
428,Basques,Spain,2012,0.04,2541405,Catholic,
428,Basques,Spain,2013,0.04,2534250,Catholic,
428,Basques,Spain,2014,0.04,2526008,Catholic,
428,Basques,Spain,2015,0.04,2520284,Catholic,
428,Basques,Spain,2016,0.04,2518243,Catholic,
428,Basques,Spain,2017,0.04,2518961,Catholic,
428,Basques,Spain,2018,0.04,2521415,Catholic,
428,Basques,Spain,2019,0.04,2523786,Catholic,
428,Basques,Spain,2020,0.04,2524758,Catholic,
429,Catalans,Spain,1973,0.16,5926734,Catholic,
429,Catalans,Spain,1974,0.16,5995518,Catholic,
429,Catalans,Spain,1975,0.16,6063586,Catholic,
429,Catalans,Spain,1976,0.15,6130770,Catholic,
429,Catalans,Spain,1977,0.15,6196684,Catholic,
429,Catalans,Spain,1978,0.15,6259828,Catholic,
429,Catalans,Spain,1979,0.15,6318371,Catholic,
429,Catalans,Spain,1980,0.15,6370996,Catholic,
429,Catalans,Spain,1981,0.15,6417263,Catholic,
429,Catalans,Spain,1982,0.15,6457437,Catholic,
429,Catalans,Spain,1983,0.15,6491848,Catholic,
429,Catalans,Spain,1984,0.14,6521153,Catholic,
429,Catalans,Spain,1985,0.14,6546023,Catholic,
429,Catalans,Spain,1986,0.14,6566602,Catholic,
429,Catalans,Spain,1987,0.14,6583309,Catholic,
429,Catalans,Spain,1988,0.14,6597538,Catholic,
429,Catalans,Spain,1989,0.14,6611036,Catholic,
429,Catalans,Spain,1990,0.14,6625227,Catholic,
429,Catalans,Spain,1991,0.14,6641545,Catholic,
429,Catalans,Spain,1992,0.14,6660434,Catholic,
429,Catalans,Spain,1993,0.14,6681200,Catholic,
429,Catalans,Spain,1994,0.14,6702553,Catholic,
429,Catalans,Spain,1995,0.14,6724073,Catholic,
429,Catalans,Spain,1996,0.14,6744615,Catholic,
429,Catalans,Spain,1997,0.14,6765963,Catholic,
429,Catalans,Spain,1998,0.14,6794064,Catholic,
429,Catalans,Spain,1999,0.14,6836806,Catholic,
429,Catalans,Spain,2000,0.14,6899382,Catholic,
429,Catalans,Spain,2001,0.14,6982984,Catholic,
429,Catalans,Spain,2002,0.13,7084411,Catholic,
429,Catalans,Spain,2003,0.13,7198801,Catholic,
429,Catalans,Spain,2004,0.13,7319110,Catholic,
429,Catalans,Spain,2005,0.13,7439231,Catholic,
429,Catalans,Spain,2006,0.13,7559127,Catholic,
429,Catalans,Spain,2007,0.12,7677513,Catholic,
429,Catalans,Spain,2008,0.12,7785629,Catholic,
429,Catalans,Spain,2009,0.12,7872623,Catholic,
429,Catalans,Spain,2010,0.12,7931341,Catholic,
429,Catalans,Spain,2011,0.12,7957237,Catholic,
429,Catalans,Spain,2012,0.12,7953657,Catholic,
429,Catalans,Spain,2013,0.12,7931264,Catholic,
429,Catalans,Spain,2014,0.12,7905470,Catholic,
429,Catalans,Spain,2015,0.12,7887554,Catholic,
429,Catalans,Spain,2016,0.12,7881168,Catholic,
429,Catalans,Spain,2017,0.12,7883415,Catholic,
429,Catalans,Spain,2018,0.12,7891094,Catholic,
429,Catalans,Spain,2019,0.12,7898516,Catholic,
429,Catalans,Spain,2020,0.12,7901558,Catholic,
430,Jurassians,Switzerland,1960,0.01,52291,Catholic,
430,Jurassians,Switzerland,1961,0.01,52291,Catholic,
430,Jurassians,Switzerland,1962,0.01,52291,Catholic,
430,Jurassians,Switzerland,1963,0.01,52291,Catholic,
430,Jurassians,Switzerland,1964,0.01,52291,Catholic,
430,Jurassians,Switzerland,1965,0.01,52291,Catholic,
430,Jurassians,Switzerland,1966,0.01,52291,Catholic,
430,Jurassians,Switzerland,1967,0.01,52291,Catholic,
430,Jurassians,Switzerland,1968,0.01,52291,Catholic,
430,Jurassians,Switzerland,1969,0.01,52291,Catholic,
430,Jurassians,Switzerland,1970,0.01,52291,Catholic,
430,Jurassians,Switzerland,1971,0.01,52291,Catholic,
430,Jurassians,Switzerland,1972,0.01,52291,Catholic,
430,Jurassians,Switzerland,1973,0.01,52291,Catholic,
430,Jurassians,Switzerland,1974,0.01,52291,Catholic,
430,Jurassians,Switzerland,1975,0.01,52291,Catholic,
430,Jurassians,Switzerland,1976,0.01,52291,Catholic,
430,Jurassians,Switzerland,1977,0.01,52291,Catholic,
430,Jurassians,Switzerland,1978,0.01,52291,Catholic,
430,Jurassians,Switzerland,1979,0.01,52291,Catholic,
430,Jurassians,Switzerland,1980,0.01,52291,Catholic,
430,Jurassians,Switzerland,1981,0.01,52291,Catholic,
430,Jurassians,Switzerland,1982,0.01,52291,Catholic,
430,Jurassians,Switzerland,1983,0.01,52291,Catholic,
430,Jurassians,Switzerland,1984,0.01,52291,Catholic,
430,Jurassians,Switzerland,1985,0.01,52291,Catholic,
430,Jurassians,Switzerland,1986,0.01,52291,Catholic,
430,Jurassians,Switzerland,1987,0.01,52291,Catholic,
430,Jurassians,Switzerland,1988,0.01,52291,Catholic,
430,Jurassians,Switzerland,1989,0.01,52291,Catholic,
430,Jurassians,Switzerland,1990,0.01,52291,Catholic,
430,Jurassians,Switzerland,1991,0.01,52291,Catholic,
430,Jurassians,Switzerland,1992,0.01,52291,Catholic,
430,Jurassians,Switzerland,1993,0.01,52291,Catholic,
430,Jurassians,Switzerland,1994,0.01,52291,Catholic,
430,Jurassians,Switzerland,1995,0.01,52291,Catholic,
430,Jurassians,Switzerland,1996,0.01,52291,Catholic,
430,Jurassians,Switzerland,1997,0.01,52291,Catholic,
430,Jurassians,Switzerland,1998,0.01,52291,Catholic,
430,Jurassians,Switzerland,1999,0.01,52291,Catholic,
430,Jurassians,Switzerland,2000,0.01,52291,Catholic,
430,Jurassians,Switzerland,2001,0.01,52291,Catholic,
430,Jurassians,Switzerland,2002,0.01,52291,Catholic,
430,Jurassians,Switzerland,2003,0.01,52291,Catholic,
430,Jurassians,Switzerland,2004,0.01,52156,Catholic,
430,Jurassians,Switzerland,2005,0.01,52426,Catholic,
431,Malay-Mulsims,Thailand,1967,0.09,1182258,Sunni Muslim,Buddhist
431,Malay-Mulsims,Thailand,1968,0.08,1217700,Sunni Muslim,Buddhist
431,Malay-Mulsims,Thailand,1969,0.08,1253948,Sunni Muslim,Buddhist
431,Malay-Mulsims,Thailand,1970,0.08,1290958,Sunni Muslim,Buddhist
431,Malay-Mulsims,Thailand,1971,0.08,1328715,Sunni Muslim,Buddhist
431,Malay-Mulsims,Thailand,1972,0.08,1367051,Sunni Muslim,Buddhist
